Tweet,Time,Date,Language,Like,Reply,Retweets,Timestamp
"Before the @NITIAayog meeting, I had a very good meeting with CMs of Northeastern states.pic.twitter.com/dkjA9ZZ4x3",02:09:00,08/02/15,en,2346,286,1155,2:09 AM - 8 Feb 2015
"As Delhi votes today, urging voters to go out & vote in large numbers. I particularly call upon my young friends to vote in record numbers.",18:06:00,06/02/15,en,3509,924,2834,6:06 PM - 6 Feb 2015
The interaction with economists at NITI Aayog saw a healthy exchange of ideas & inputs on many policy related issues.http://nm4.in/1KmNzo5 ,04:11:00,06/02/15,en,1940,446,1065,4:11 AM - 6 Feb 2015
PAHAL Yojana will bring an end to black-marketeering & subsidy will reach people more effectively. Its role in nation-building is important.,18:43:00,04/02/15,en,2352,475,1603,6:43 PM - 4 Feb 2015
Gives me great joy to know that over 10 crore citizens have been registered as a part of the PAHAL Yojana. A momentous accomplishment.,18:38:00,04/02/15,en,1817,200,1234,6:38 PM - 4 Feb 2015
We don't believe in lies & mudslinging. We are working for the people & will continue working with the same vigour.http://nm4.in/1zAl7KR ,06:39:00,04/02/15,en,2376,661,1786,6:39 AM - 4 Feb 2015
My best wishes for the development of Sri Lanka in the years to come. I look forward to welcoming President Sirisena later this month.,18:02:00,03/02/15,en,2277,313,1120,6:02 PM - 3 Feb 2015
The Rohini rally was fantastic. Highlighted why BJP is best suited to provide good & stable governance in Delhi.http://nm4.in/1x5tols ,06:08:00,03/02/15,en,2201,1021,1378,6:08 AM - 3 Feb 2015
Commendable effort by Southern Naval Command. Such pro-activeness is essential to create a Clean India. http://www.business-standard.com/article/pti-stories/navy-embarks-on-a-cleanliness-drive-115013100639_1.html … #MyCleanIndia,05:32:00,01/02/15,en,2175,372,1129,5:32 AM - 1 Feb 2015
"From Jan Dhan to giving homes to the poor, highlighted our efforts to bring a positive difference in people's lives.http://nm4.in/1AevIxU ",04:50:00,01/02/15,en,2064,278,1205,4:50 AM - 1 Feb 2015
Leander Paes continues to make us proud! I congratulate him on the Mixed Doubles win with Martina Hingis at the Australian Open. @Leander,00:21:00,01/02/15,en,3451,262,2367,12:21 AM - 1 Feb 2015
Indian Coast Guard has left no stone unturned in tirelessly protecting our coasts. We will always remain grateful to them for their valour.,00:18:00,01/02/15,en,1830,125,938,12:18 AM - 1 Feb 2015
I salute the determination & bravery of our coast guard personnel on the 38th Raising Day of the Indian Coast Guard.,00:17:00,01/02/15,en,1820,111,954,12:17 AM - 1 Feb 2015
Great atmosphere at the Delhi rally. Urged people to vote for stability & elect a BJP Govt. with a complete majority. http://nm4.in/1AaU6jR ,07:51:00,31/01/15,en,2677,807,1589,7:51 AM - 31 Jan 2015
Successful test-firing of Agni V from a canister makes the missile a prized asset for our forces. I salute our scientists for their efforts.,21:24:00,30/01/15,en,3842,823,2813,9:24 PM - 30 Jan 2015
My best wishes to all athletes participating in the 35th National Games that commence today in Kerala. http://www.kerala2015.com/ ,20:18:00,30/01/15,en,2205,192,1151,8:18 PM - 30 Jan 2015
At Rajghat my colleague Babul Supriyo sang a Rabindranath Tagore song which was very soulful. Here is the video.https://www.youtube.com/watch?v=7s8tRiL3xig …,01:56:00,30/01/15,en,2048,271,1046,1:56 AM - 30 Jan 2015
On Martyrs' Day I pay homage to each & every Martyr who laid his or her life for our Nation. Their bravery & courage will always inspire.,18:39:00,29/01/15,en,1713,213,1050,6:39 PM - 29 Jan 2015
Tomorrow morning I will address the National Conference on e-Governance via Twitter. Looking forward. http://www.nceg.gov.in/ ,08:49:00,29/01/15,en,2352,561,1275,8:49 AM - 29 Jan 2015
Will address NCC rally today. Mind is full of memories of my association with NCC. NCC taught me a lot.pic.twitter.com/xZOJWiHk1n,21:28:00,27/01/15,en,4291,499,2042,9:28 PM - 27 Jan 2015
"And if you missed hearing the 'Mann Ki Baat' episode, you can listen to it here.https://soundcloud.com/narendramodi/mann-ki-baat-with-pm-modi-and-president-obama …",08:04:00,27/01/15,en,4174,724,2588,8:04 AM - 27 Jan 2015
Here is the transcript of the episode of 'Mann Ki Baat' with President Obama & myself.http://nm4.in/1tkYz0P ,08:01:00,27/01/15,en,2377,328,1225,8:01 AM - 27 Jan 2015
Thank you all for the kind words on the special 'Mann Ki Baat' episode with President Obama. It was truly a great experience.,07:59:00,27/01/15,en,2542,305,1162,7:59 AM - 27 Jan 2015
"As for the rainy day yesterday, as you yourself said @WhiteHouse today morning, Bade Bade Deshon Mein... :)",00:32:00,27/01/15,en,6220,899,4942,12:32 AM - 27 Jan 2015
Farewell @WhiteHouse! Your visit has taken India-USA ties to a new level & opened a new chapter. Wish you a safe journey.,00:32:00,27/01/15,en,4688,369,2941,12:32 AM - 27 Jan 2015
Original commemorative stamp issued on 26th Jan 1950 is on back cover of the US telegram I gifted President Obamapic.twitter.com/YtG4XyIARu,23:25:00,26/01/15,en,3264,261,1626,11:25 PM - 26 Jan 2015
Presented President @BarackObama a set of recordings from the tour of American singer Marian Anderson in 1957.pic.twitter.com/Ycj0Hg3iHO,23:12:00,26/01/15,en,1937,112,909,11:12 PM - 26 Jan 2015
"Once again, @BeingSalmanKhan makes a distinct & appreciable effort towards a Clean India. I congratulate him. https://www.facebook.com/BeingSalmanKhan/posts/787737334647805 …",23:10:00,26/01/15,en,3258,238,2632,11:10 PM - 26 Jan 2015
Stopped to meet people at Rajpath after yesterday's parade. The warmth of the people is always delighting.pic.twitter.com/6pENBkLE2q,23:09:00,26/01/15,en,2939,293,1399,11:09 PM - 26 Jan 2015
Sharing my speech at the India-US Business Summit.http://nm4.in/1zOl54D ,07:41:00,26/01/15,en,2465,386,1156,7:41 AM - 26 Jan 2015
My condolences to the family & countless well-wishers of a legend whose demise leaves a major void in our lives. RIP RK Laxman.,06:38:00,26/01/15,en,2774,192,1794,6:38 AM - 26 Jan 2015
India will miss you RK Laxman. We are grateful to you for adding the much needed humour in our lives & always bringing smiles on our faces.,06:37:00,26/01/15,en,3083,249,2349,6:37 AM - 26 Jan 2015
Sharing our 'Mann Ki Baat' during the recording of the radio programme. Tune in on 27th January at 8… http://instagram.com/p/yULqdaM_7u/ ,03:26:00,26/01/15,en,3274,1119,1926,3:26 AM - 26 Jan 2015
Best wishes to people of Australia on Australia Day! Will always cherish the warmth of the people of Australia during my visit last November,18:39:00,25/01/15,en,3263,337,1562,6:39 PM - 25 Jan 2015
Presented President @BarackObama a reproduction of a telegram from USA to our Constituent Assembly in 1946.pic.twitter.com/pHrv7zTi5O,09:49:00,25/01/15,en,3554,341,2016,9:49 AM - 25 Jan 2015
Answered questions on climate change & the friendship with President Obama at the Joint Press Briefing. http://pmindia.gov.in/en/news_updates/english-rendering-of-pms-response-to-questions-during-joint-press-interaction-with-president-of-united-states-of-america/ …,09:42:00,25/01/15,en,1969,177,965,9:42 AM - 25 Jan 2015
"My meeting with President Obama was very fruitful. We are committed to taking India-USA relations to the next level, benefitting our Nations",09:39:00,25/01/15,en,3495,367,2137,9:39 AM - 25 Jan 2015
Attended a wonderful banquet at Rashtrapati Bhavan in honour of President @BarackObama.,09:39:00,25/01/15,en,2476,194,1181,9:39 AM - 25 Jan 2015
"Recent elections through the years have witnessed increased turnout, especially among women & young voters. This is a wonderful sign.",19:43:00,24/01/15,en,2313,321,1044,7:43 PM - 24 Jan 2015
Congrats to all officials & all those who will be awarded today for their campaigns towards voter education & awareness.,19:42:00,24/01/15,en,1651,94,697,7:42 PM - 24 Jan 2015
"I urge all voters across India to make full use of this year's theme of 'Easy Registration, Easy Correction.'",19:40:00,24/01/15,en,1769,148,956,7:40 PM - 24 Jan 2015
"Greetings to my fellow citizens on National Voters' Day. I also convey greetings to ECI, which was formed on this day in 1950.",19:39:00,24/01/15,en,1698,170,896,7:39 PM - 24 Jan 2015
My best wishes to the BAPS Swaminarayan Sanstha for their commendable initiative towards a Swachh Bharat.http://www.baps.org/cleanIndia ,09:11:00,24/01/15,en,1954,253,1066,9:11 AM - 24 Jan 2015
Let us affirm to end discrimination against the girl child & ensure our daughters get equal opportunities to shine.pic.twitter.com/y9peu5KtUd,20:33:00,23/01/15,en,3310,527,2441,8:33 PM - 23 Jan 2015
"On National Girl Child Day, I salute the unparalleled accomplishments of the girl child. Their role in nation building is paramount.",20:32:00,23/01/15,en,2513,380,1711,8:32 PM - 23 Jan 2015
We will always remember the bravery of Gaurav Kumar Bharti.pic.twitter.com/6cDNE4v1Mh,08:35:00,23/01/15,en,2758,272,1456,8:35 AM - 23 Jan 2015
He sacrificed his life in trying to save a friend. Touching story of Mesak K. Remnalalnghaka.pic.twitter.com/HgA2pAAEfC,08:34:00,23/01/15,en,2004,77,1095,8:34 AM - 23 Jan 2015
A touching story of unconditional & selfless affection…Riya from UP sacrificed her life to save her father.pic.twitter.com/0UUaa7AYll,08:32:00,23/01/15,en,2195,140,1402,8:32 AM - 23 Jan 2015
"Without caring for her own life, Monika jumped into a river & saved her neighbour. Her sacrifice inspires us…pic.twitter.com/xx0tfH5w5k",08:31:00,23/01/15,en,2184,122,1293,8:31 AM - 23 Jan 2015
"Extraordinary heroism! Meet Vishal, who carried 2 children on his own shoulders, preventing them from drowning.pic.twitter.com/U63rHKfRmw",08:25:00,23/01/15,en,1844,73,912,8:25 AM - 23 Jan 2015
Met India's pride. Interacted with youngsters whose selfless efforts & courage gave a fresh lease of life to otherspic.twitter.com/gCsNu0m9Fs,07:51:00,23/01/15,en,1815,119,1090,7:51 AM - 23 Jan 2015
Remembering Balasaheb Thackeray on his birth anniversary. His was a life dedicated towards people's welfare. He lives on in our hearts.,19:20:00,22/01/15,en,2062,183,1379,7:20 PM - 22 Jan 2015
"Subhas Babu's organisation & leadership skills were exceptional. He was a phenomenal personality, for whom good of the Nation was paramount.",19:07:00,22/01/15,en,1719,186,1201,7:07 PM - 22 Jan 2015
"His bravery, courage & patriotic zeal inspire us. On his birth anniversary, I bow to the proud son of India, Netaji Subhas Chandra Bose.",19:06:00,22/01/15,en,2172,301,1850,7:06 PM - 22 Jan 2015
"At launch of 'Beti Bachao, Beti Padhao' programme. Launched 'Sukanya Samriddhi Account' for the girl child.pic.twitter.com/dgJ1qLqXGA",08:00:00,22/01/15,en,3408,506,1983,8:00 AM - 22 Jan 2015
"#AskObamaModi & be a part of this memorable 'Mann Ki Baat' programme, illustrating a special bond between India & USA.",18:53:00,21/01/15,en,2658,614,1920,6:53 PM - 21 Jan 2015
"Additionally, MyGov gives you the opportunity to post your questions on a specially created Open Forum. http://mygov.in/groupissue/questions-for-special-mann-ki-baat-programme-with-pm-modi-and-president-obama/show …",18:52:00,21/01/15,en,1488,314,991,6:52 PM - 21 Jan 2015
"I am eagerly looking forward to the special 'Mann Ki Baat' programme with President @BarackObama, which will be aired on 27th January.",18:50:00,21/01/15,en,2222,527,1734,6:50 PM - 21 Jan 2015
"This month’s 'Mann Ki Baat' episode will be a special one, where our Republic Day guest @BarackObama & I will share our thoughts together.",18:49:00,21/01/15,en,2106,320,1920,6:49 PM - 21 Jan 2015
"I congratulate all the State Governments, Banks & the Finance Ministry for the great success of the Jan Dhan Yojana.",05:11:00,20/01/15,en,1919,244,1302,5:11 AM - 20 Jan 2015
The unprecedented success of the Pradhan Mantri Jan Dhan Yojana is overwhelming. This is a matter of pride for the entire Nation.,05:11:00,20/01/15,en,1779,237,1341,5:11 AM - 20 Jan 2015
You can find more details about these innovators and their innovation here.http://nm4.in/1ubqdxZ ,00:12:00,17/01/15,en,1776,286,1025,12:12 AM - 17 Jan 2015
Lt Ashwin Nagpal must be complimented for developing this Remotely Controlled Reconnaissance Vehicle.pic.twitter.com/QSjNjLZ6XH,00:10:00,17/01/15,en,2299,163,1377,12:10 AM - 17 Jan 2015
Maj Ajay Rathore has developed the Real Time Tracking System for Mobile Patrols. Phenomenal innovation!pic.twitter.com/H07rJx5opF,00:09:00,17/01/15,en,2555,140,1719,12:09 AM - 17 Jan 2015
"This is Indigenised Sub System for Long Range Reconnaissance & Observation System, developed by Girish Chandra Joshipic.twitter.com/9mEc2TjHup",00:08:00,17/01/15,en,1903,98,1206,12:08 AM - 17 Jan 2015
Integration of Day & Night Camera with Unattended Ground Sensor…stellar innovation by HMT VK Sharma.pic.twitter.com/9J4IfQv0nQ,00:05:00,17/01/15,en,1806,98,1171,12:05 AM - 17 Jan 2015
I am happy to share Sub Arjun Kumar Jha's effort- Indigenisation of Components for Bofors Artillery Gun.pic.twitter.com/LiWi7dLvta,00:03:00,17/01/15,en,2301,140,1413,12:03 AM - 17 Jan 2015
"The Monitoring System for Armoured Formations During Operations, developed by Maj Seemala Vijay Kumar.pic.twitter.com/Lod7QbjIs2",00:00:00,17/01/15,en,1702,85,1065,12:00 AM - 17 Jan 2015
The System for Monitoring Serviceability of Electrical Transformers has been developed by Capt. Vivek Chaudhary.pic.twitter.com/kudWBYS5sJ,23:59:00,16/01/15,en,1555,61,952,11:59 PM - 16 Jan 2015
"Here is the Unmanned Ground Logistics Delivery System, developed by Capt. Nitish Kumar Singh (commissioned- 2009.)pic.twitter.com/K8KzhnJoN6",23:58:00,16/01/15,en,2165,265,1346,11:58 PM - 16 Jan 2015
Had shared my joy on meeting young innovators from the Army on Army Day. Today I want to share more details about them & their innovations.,23:56:00,16/01/15,en,1552,169,861,11:56 PM - 16 Jan 2015
Here is an E-Book that takes you through my speech at the ET Global Business Summit. http://etspeech.narendramodi.in/  @EconomicTimes,09:27:00,16/01/15,en,1855,326,1122,9:27 AM - 16 Jan 2015
"I bow to the great Thiruvalluvar. Simple & vast in scope, his thoughts & writings have been a strong influence on humanity for centuries.",18:34:00,15/01/15,en,1908,222,1283,6:34 PM - 15 Jan 2015
Sankranti greetings to my sisters & brothers of Karnataka. May this auspicious day bring abundant happiness & prosperity in everyone's lives,17:42:00,14/01/15,en,2185,371,1113,5:42 PM - 14 Jan 2015
On Army Day I salute the indomitable courage & valour of our Army. We are extremely proud of their dedication & determination.,17:39:00,14/01/15,en,2176,256,1513,5:39 PM - 14 Jan 2015
"On the auspicious occasion of Magh Bihu, my greetings to the people of Assam. May this festival add to the sprit of happiness & well-being.",19:29:00,13/01/15,en,1739,332,931,7:29 PM - 13 Jan 2015
Pongal greetings to friends in TN! Best wishes to our hardworking farmers for a great harvest. May it bring more prosperity in their lives.,19:26:00,13/01/15,en,2028,194,1174,7:26 PM - 13 Jan 2015
Greetings on Uttarayan. The sight of the skies full of colourful kites is a delight. Have a wonderful day with family & friends!,19:25:00,13/01/15,en,1558,267,870,7:25 PM - 13 Jan 2015
I convey my heartfelt greetings to our fellow countrymen & women on the various festivals across the Nation.,19:23:00,13/01/15,en,1723,540,847,7:23 PM - 13 Jan 2015
"Lohri greetings to everyone! May this festival brighten your lives with abundant happiness, prosperity & good health.",02:15:00,13/01/15,en,2410,765,1285,2:15 AM - 13 Jan 2015
Share quotes of Swami Vivekananda & thoughts of Swami Vivekananda that influenced you. I will RT some of them this evening.,17:30:00,11/01/15,en,2460,2170,1480,5:30 PM - 11 Jan 2015
Let us pledge to leave no stone unturned to integrate our youth in India's progress & ensure youth-led development across the Nation.,17:28:00,11/01/15,en,1623,188,924,5:28 PM - 11 Jan 2015
Swami Vivekananda is revered as one of the most prolific thinkers & a guiding light who took India's message to the entire world.,17:27:00,11/01/15,en,1803,125,1282,5:27 PM - 11 Jan 2015
"On his birth anniversary, I bow to Swami Vivekananda. He is a personal inspiration, whose thoughts & ideals have influenced me deeply.",17:26:00,11/01/15,en,1851,127,1308,5:26 PM - 11 Jan 2015
I congratulate the Gujarat Government for the excellent arrangements during Vibrant Gujarat Summit! Its been 2 wonderful days in Gujarat.,09:39:00,11/01/15,en,1919,226,829,9:39 AM - 11 Jan 2015
